date,home,away,box_score,game_id,play_by_play,score,team,play_description,player_name,outcome,inning,batting_team,pitching_team,sac,outs,away_score,home_score,X1B,X2B,X3B,O2B,O3B,X4B,O4B,On1B,On2B,On3B,outs_end,away_score_end,home_score_end,runs_scored,RBI,P,C,1B,2B,3B,SS,LF,CF,RF
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Ramos, Noellah grounded out to 3b.","Ramos, Noellah",Ground Out,3,Cal Poly,UC Davis,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Frankenberger, S. fouled out to lf.","Frankenberger, S.",Foul Out,3,Cal Poly,UC Davis,FALSE,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Amos, Maddie walked.","Amos, Maddie",Walk,3,Cal Poly,UC Davis,FALSE,2,0,0,"Amos, Maddie",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Martin, Hailey lined out to ss.","Martin, Hailey",Line Out,3,Cal Poly,UC Davis,FALSE,2,0,0,"Amos, Maddie",NA,NA,NA,NA,NA,NA,"Amos, Maddie",NA,NA,3,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,home,"Pahulu, Bella lined out to 1b.","Pahulu, Bella",Line Out,3,UC Davis,Cal Poly,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,home,"McMahan, Libbie singled to center field.","McMahan, Libbie",Single,3,UC Davis,Cal Poly,FALSE,1,0,0,"McMahan, Libbie",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,home,"Steffen-Brune, Katie lined into double play 2b to 1b McMahan, Libbie out on the play.","Steffen-Brune, Katie",Double Play,3,UC Davis,Cal Poly,FALSE,1,0,0,NA,NA,NA,NA,NA,NA,NA,"McMahan, Libbie",NA,NA,3,0,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Amos, Lily grounded out to ss.","Amos, Lily",Ground Out,4,Cal Poly,UC Davis,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Barrett, Kai walked.","Barrett, Kai",Walk,4,Cal Poly,UC Davis,FALSE,1,0,0,"Barrett, Kai",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Napoli, Jackie popped up to 1b.","Napoli, Jackie",Pop Out,4,Cal Poly,UC Davis,FALSE,1,0,0,"Barrett, Kai",NA,NA,NA,NA,NA,NA,"Barrett, Kai",NA,NA,2,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Perez, Mia grounded out to ss.","Perez, Mia",Ground Out,4,Cal Poly,UC Davis,FALSE,2,0,0,"Barrett, Kai",NA,NA,NA,NA,NA,NA,"Barrett, Kai",NA,NA,3,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,home,"Kisling, Sommer fouled out to lf.","Kisling, Sommer",Foul Out,4,UC Davis,Cal Poly,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,home,"Leon, Isabella singled to center field.","Leon, Isabella",Single,4,UC Davis,Cal Poly,FALSE,1,0,0,"Leon, Isabella",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,home,"Starks, Sarah lined into double play 2b to 1b Leon, Isabella out on the play.","Starks, Sarah",Double Play,4,UC Davis,Cal Poly,FALSE,1,0,0,NA,NA,NA,NA,NA,NA,NA,"Leon, Isabella",NA,NA,3,0,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Sargent, Juju singled to left field.","Sargent, Juju",Single,5,Cal Poly,UC Davis,FALSE,0,0,0,"Sargent, Juju",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Ramos, Noellah out at first 3b to 2b, SAC, bunt Sargent, Juju advanced to second.","Ramos, Noellah",Bunt Out,5,Cal Poly,UC Davis,TRUE,0,0,0,NA,"Sargent, Juju",NA,NA,NA,NA,NA,"Sargent, Juju",NA,NA,1,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Frankenberger, S. walked.","Frankenberger, S.",Walk,5,Cal Poly,UC Davis,FALSE,1,0,0,"Frankenberger, S.","Sargent, Juju",NA,NA,NA,NA,NA,NA,"Sargent, Juju",NA,1,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,0-0,away,"Amos, Maddie singled to right field Frankenberger, S. advanced to second Sargent, Juju advanced to third.","Amos, Maddie",Single,5,Cal Poly,UC Davis,FALSE,1,0,0,"Amos, Maddie","Frankenberger, S.","Sargent, Juju",NA,NA,NA,NA,"Frankenberger, S.","Sargent, Juju",NA,1,0,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,2-0,away,"Martin, Hailey singled to right field, 2 RBI Amos, Maddie advanced to third Frankenberger, S. scored Sargent, Juju scored.","Martin, Hailey",Single,5,Cal Poly,UC Davis,FALSE,1,0,0,"Martin, Hailey",NA,"Amos, Maddie",NA,NA,"Frankenberger, S. & Sargent, Juju",NA,"Amos, Maddie","Frankenberger, S.","Sargent, Juju",1,2,0,2,2,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,2-0,away,"Yamashita, Ellie pinch ran for Martin, Hailey.","Yamashita, Ellie",Substitution,5,Cal Poly,UC Davis,FALSE,1,2,0,"Yamashita, Ellie",NA,"Amos, Maddie",NA,NA,NA,NA,"Martin, Hailey",NA,"Amos, Maddie",1,2,0,0,0,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-0,away,"Amos, Lily homered to right field, 3 RBI Yamashita, Ellie scored Amos, Maddie scored.","Amos, Lily",Home Run,5,Cal Poly,UC Davis,FALSE,1,2,0,NA,NA,NA,NA,NA,"Amos, Lily & Yamashita, Ellie & Amos, Maddie",NA,"Yamashita, Ellie",NA,"Amos, Maddie",1,5,0,3,3,"Brown, Kenedi","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-0,away,"Fitzgerald, Taylor to p for Brown, Kenedi.","Fitzgerald, Taylor",Substitution,5,Cal Poly,UC Davis,FALSE,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-0,away,"Barrett, Kai doubled to right center.","Barrett, Kai",Double,5,Cal Poly,UC Davis,FALSE,1,5,0,NA,"Barrett, Kai",NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-0,away,"Napoli, Jackie grounded out to 2b Barrett, Kai advanced to third.","Napoli, Jackie",Ground Out,5,Cal Poly,UC Davis,FALSE,1,5,0,NA,NA,"Barrett, Kai",NA,NA,NA,NA,NA,"Barrett, Kai",NA,2,5,0,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-0,away,"Perez, Mia struck out swinging.","Perez, Mia",Strike Out,5,Cal Poly,UC Davis,FALSE,2,5,0,NA,NA,"Barrett, Kai",NA,NA,NA,NA,NA,NA,"Barrett, Kai",3,5,0,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-0,home,"Martin, Hailey to 1b for Yamashita, Ellie.","Martin, Hailey",Substitution,5,UC Davis,Cal Poly,FALSE,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-0,home,"Jauregui, Marissa doubled to right field.","Jauregui, Marissa",Double,5,UC Davis,Cal Poly,FALSE,0,5,0,NA,"Jauregui, Marissa",NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-0,home,"Dethlefson, Anna flied out to rf Jauregui, Marissa advanced to third.","Dethlefson, Anna",Fly Out,5,UC Davis,Cal Poly,FALSE,0,5,0,NA,NA,"Jauregui, Marissa",NA,NA,NA,NA,NA,"Jauregui, Marissa",NA,1,5,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-0,home,"Polson, Leah Dropped foul ball, E7.","Polson, Leah",Foul Ball Error,5,UC Davis,Cal Poly,FALSE,1,5,0,NA,NA,"Jauregui, Marissa",NA,NA,NA,NA,NA,NA,"Jauregui, Marissa",1,5,0,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Polson, Leah flied out to cf, sacrifice fly, RBI Jauregui, Marissa scored.","Polson, Leah",Fly Out,5,UC Davis,Cal Poly,TRUE,1,5,0,NA,NA,NA,NA,NA,"Jauregui, Marissa",NA,NA,NA,"Jauregui, Marissa",2,5,1,1,1,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Pahulu, Bella flied out to rf.","Pahulu, Bella",Fly Out,5,UC Davis,Cal Poly,FALSE,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,away,"Sargent, Juju singled to right field.","Sargent, Juju",Single,6,Cal Poly,UC Davis,FALSE,0,5,1,"Sargent, Juju",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,away,"Ramos, Noellah struck out swinging.","Ramos, Noellah",Strike Out,6,Cal Poly,UC Davis,FALSE,0,5,1,"Sargent, Juju",NA,NA,NA,NA,NA,NA,"Sargent, Juju",NA,NA,1,5,1,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,away,"Frankenberger, S. popped up to 2b.","Frankenberger, S.",Pop Out,6,Cal Poly,UC Davis,FALSE,1,5,1,"Sargent, Juju",NA,NA,NA,NA,NA,NA,"Sargent, Juju",NA,NA,2,5,1,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,away,"Amos, Maddie struck out swinging.","Amos, Maddie",Strike Out,6,Cal Poly,UC Davis,FALSE,2,5,1,"Sargent, Juju",NA,NA,NA,NA,NA,NA,"Sargent, Juju",NA,NA,3,5,1,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"McMahan, Libbie fouled out to rf.","McMahan, Libbie",Foul Out,6,UC Davis,Cal Poly,FALSE,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Nakahara, Sarah pinch hit for Steffen-Brune, Katie.","Nakahara, Sarah",Substitution,6,UC Davis,Cal Poly,FALSE,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Nakahara, Sarah walked.","Nakahara, Sarah",Walk,6,UC Davis,Cal Poly,FALSE,1,5,1,"Nakahara, Sarah",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Kisling, Sommer singled to center field Nakahara, Sarah advanced to second.","Kisling, Sommer",Single,6,UC Davis,Cal Poly,FALSE,1,5,1,"Kisling, Sommer","Nakahara, Sarah",NA,NA,NA,NA,NA,"Nakahara, Sarah",NA,NA,1,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Leon, Isabella flied out to cf Kisling, Sommer advanced to second Nakahara, Sarah advanced to third.","Leon, Isabella",Fly Out,6,UC Davis,Cal Poly,FALSE,1,5,1,NA,"Kisling, Sommer","Nakahara, Sarah",NA,NA,NA,NA,"Kisling, Sommer","Nakahara, Sarah",NA,2,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Starks, Sarah walked.","Starks, Sarah",Walk,6,UC Davis,Cal Poly,FALSE,2,5,1,"Starks, Sarah","Kisling, Sommer","Nakahara, Sarah",NA,NA,NA,NA,NA,"Kisling, Sommer","Nakahara, Sarah",2,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,home,"Jauregui, Marissa reached on a fielders choice Starks, Sarah out at second ss to 2b.","Jauregui, Marissa",Fielder's Choice,6,UC Davis,Cal Poly,FALSE,2,5,1,"Jauregui, Marissa","Kisling, Sommer","Nakahara, Sarah","Starks, Sarah",NA,NA,NA,"Starks, Sarah","Kisling, Sommer","Nakahara, Sarah",3,5,1,0,0,"Reyes, Danielle","Barrett, Kai","Martin, Hailey","Sargent, Juju","Perez, Mia","Amos, Maddie","Napoli, Jackie","Ramos, Noellah","Frankenberger, Sydney"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,away,"Steffen-Brune, Katie to c for Nakahara, Sarah.","Steffen-Brune, Katie",Substitution,7,Cal Poly,UC Davis,FALSE,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,away,"Martin, Hailey struck out swinging.","Martin, Hailey",Strike Out,7,Cal Poly,UC Davis,FALSE,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,away,"Amos, Lily grounded out to ss.","Amos, Lily",Ground Out,7,Cal Poly,UC Davis,FALSE,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,away,"Barrett, Kai walked.","Barrett, Kai",Walk,7,Cal Poly,UC Davis,FALSE,2,5,1,"Barrett, Kai",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
2021-05-09T00:00:00Z,UC Davis,Cal Poly,https://stats.ncaa.org/game/box_score/5076496,5076496,https://stats.ncaa.org/game/play_by_play/5076496,5-1,away,"Napoli, Jackie grounded out to ss.","Napoli, Jackie",Ground Out,7,Cal Poly,UC Davis,FALSE,2,5,1,"Barrett, Kai",NA,NA,NA,NA,NA,NA,"Barrett, Kai",NA,NA,3,5,1,0,0,"Fitzgerald, Taylor","Steffen-Brune, Katie","Starks, Sarah","Kisling, Sommer","McMahan, Libbie","Leon, Isabella","Polson, Leah","Jauregui, Marissa","Dethlefson, Anna"
